"","State","dataset_id","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","1997","1998","1999"
"75","SC","FIA_forest",52570.362571302,52667.3476492526,53074.5075018057,52470.4756926958,51709.1001498043,53031.2918606047,53514.3635875745,53920.6345047037,52750.69262232,52301.0024077574,53132.40370594,53349.1080261312,51971.8846135701,53083.8709122951,52280.4987428698,52847.5324377651,51924.1012340625,51125.6862166988,51742.9486092249,52180.5005202222,52565.3666743016,51287.9685506325,NA,NA,NA,51032.1717610471
"76","SC","FIA_timberland",52380.3563712501,51897.9819203876,52722.4030606374,51801.6909695713,51198.880062971,52209.3870726842,52615.283324752,53351.3556298664,51811.193118769,51557.9496166738,51986.7248770419,52610.2600298586,51549.9576194652,52443.7964456467,51619.6023434097,51829.4584046548,51125.9961640221,50498.0908430355,51096.437893817,51415.7215100039,51672.4800682594,50373.9083041421,NA,NA,NA,50382.5260964299
"77","SD","FIA_forest",NA,7093.01899139634,7059.70298149358,5522.41015941911,6784.316947973,7575.92149738543,7538.02779718206,8218.48461351031,7032.95678332662,7048.67154923871,7711.07911004413,7914.9725716783,7876.51017229852,7387.39626283791,7472.09245321432,8213.44840403384,8402.77005369935,8329.39006544471,7580.99845817029,6579.95518642903,7331.07202233623,7472.8049059858,NA,NA,NA,NA
"78","SD","FIA_timberland",NA,6407.32085560774,6425.12726172994,4928.93822556121,6497.78319978639,7364.7017086141,6779.72392399672,7634.14012038686,6323.75923088212,6664.65779814349,7711.07911004413,7113.69008233391,7428.18677852573,6522.46646479727,6724.54404764446,7780.86217587163,7971.11118120727,7432.92390593209,6857.5902351485,6372.31898738105,6392.25212734828,6873.66449332941,NA,NA,NA,NA
"79","TN","FIA_forest",55317.2063978387,56469.1847291654,55614.7218712572,55959.7255261535,56678.2540110977,56903.3608173072,56672.1484653901,56235.6469877459,55743.8859011585,57129.735940085,56282.6875306411,57079.7471589558,55682.7314661751,56898.2339760727,55671.314695849,57251.191934818,54525.1086386483,55372.7100341328,55530.887554222,55395.3051389809,NA,NA,NA,NA,NA,56412.8652888726
"80","TN","FIA_timberland",53451.7578924446,54500.6102242094,53233.8785886519,53554.8863220999,54727.0095050017,55420.3147206306,56092.0214423882,53810.3880261095,53265.8815399579,54933.4748674329,53594.3111829112,55183.9369835791,53148.2212013841,54469.4850252785,53266.1579963177,54267.2185894512,52850.4567937624,52651.3575343575,53525.8868781741,53160.0356036126,NA,NA,NA,NA,NA,54366.3110985156
"81","TX","FIA_forest",NA,NA,29912.8047751763,48412.3067102278,260425.835566244,249047.606023936,260709.341793957,229388.413493903,267992.036104179,273251.230895841,244807.852232964,276694.108802111,284370.964758021,265566.93201566,226729.788118405,238639.787963417,234454.765102755,222885.875304068,221898.583400562,216311.225099813,NA,NA,NA,NA,NA,NA
"82","TX","FIA_timberland",NA,NA,29912.8047751763,47804.8177767575,67050.5262652739,57471.1376674362,57167.1780559975,53273.7483851879,55666.3680572746,57979.204319694,57828.4638993493,55721.6675948606,52287.6617275305,56702.6847158399,55521.9548297506,52918.6503345528,52557.1305732015,48366.1706685501,47475.7268627284,53680.6449424727,NA,NA,NA,NA,NA,NA
"83","UT","FIA_forest",71609.2281192052,73083.8509596063,70295.2120714611,76438.1367940569,69446.2818160825,74398.4673837334,74983.6136076219,75496.2242700599,72354.2274904231,73088.1385024286,74139.8897847651,72823.931841694,72843.2810435461,74485.511285917,70698.6993727838,70724.1694081309,71010.0496062999,68730.1214359835,68378.8849474011,66589.4498443578,NA,NA,NA,NA,NA,NA
"84","UT","FIA_timberland",15471.4325794435,17650.9059981525,15993.291688139,14264.5380364019,15062.3500008185,14456.9833849963,16097.4151712049,15865.3266028548,17019.3030643396,13836.7289341157,15468.8613442576,17044.2896944157,14636.8798166506,12854.6109789693,14980.9215187783,13586.4003317118,13369.2995394969,15071.2130237445,16232.8557614368,13046.6901867081,NA,NA,NA,NA,NA,NA
"85","VT","FIA_forest",NA,NA,NA,18296.0694972533,19388.1603536612,18541.406968998,18596.0979357596,18523.3583127161,17320.4196129146,18284.7333033821,18307.7177435989,18532.8130353075,18637.4594525955,18110.3576540956,17900.5737770999,17355.2032797884,17875.8668390544,18508.7918236538,17750.2159830677,18249.8854547162,18069.0881538953,17319.3608134859,NA,NA,NA,NA
"86","VT","FIA_timberland",NA,NA,NA,17864.2625671132,18581.0836784587,17438.5241781053,17879.8316543407,17577.4314231693,16397.0212382064,17164.0229927852,17307.8949822451,17553.2563217745,17560.0467113117,17319.6789778941,17030.1512896043,16653.9525440849,16588.0412888102,17283.8608927702,17013.6380727164,17063.2621911355,17095.4575021207,16398.6391688116,NA,NA,NA,NA
"87","VA","FIA_forest",65624.5842694579,63815.1765088494,64974.617225433,62843.9103845572,NA,63575.6149704547,64219.9357300044,65499.7440720968,63629.0211359652,64189.2575893171,65474.2648372151,65007.6983879107,63675.2950288606,64691.0316578631,65665.2432435558,66225.5691188705,64927.1836690581,63439.2577601515,65346.6211497171,64926.3310132556,65674.5522783294,64806.8019604098,NA,NA,64810.3267608554,64076.2271747571
"88","VA","FIA_timberland",63129.2163843903,62582.0073741703,62661.7865009467,60772.9327065683,NA,61016.4048533146,62313.8234051687,62103.6519886499,61544.6048033196,61695.8190581291,63793.466616783,61395.8919806101,61412.6248618762,61963.6946046074,62506.4458483421,64485.631214607,61159.2855250779,61118.4084616781,62608.8995307689,61728.0057467938,64023.7604459782,61640.9772815936,NA,NA,63352.9839708026,61922.2035621408
"89","WA","FIA_forest",NA,NA,91101.7485757452,88948.0936577973,92136.7019638553,88190.2683203102,91492.3380853586,89778.6129217531,86971.8393679561,89472.184070668,87462.8058581081,89221.3765332316,87901.7692916376,83919.5346105368,88324.2589952277,86335.8634881661,86622.6529290897,84876.5875280542,86714.0166456677,82594.5592362343,NA,NA,NA,NA,NA,NA
"90","WA","FIA_timberland",NA,NA,75697.1329111941,71253.2492682281,74759.5373309122,70980.0654628403,71562.5966279423,70330.7634357849,71815.4334163073,70946.8919592941,70782.4421341176,71848.3192532482,72148.2400428114,68625.7349975661,71650.3873550584,70870.8117712936,69030.065139363,67098.902209587,69487.0737597051,67822.3627676614,NA,NA,NA,NA,NA,NA
"91","WV","FIA_forest",NA,NA,NA,NA,47464.2515744765,49063.4737585456,48369.4212742792,49401.200520679,47461.1897143265,48617.3143691943,48895.0066657232,49591.4398144726,49303.2928344297,47773.6439297934,48516.1617137842,48490.3872419827,46372.8421793536,46707.327887909,47837.9521531527,47510.0944173119,46405.6640869341,46544.1192338188,NA,NA,NA,NA
"92","WV","FIA_timberland",NA,NA,NA,NA,46664.2197432771,48348.9539536435,47106.4572002195,47929.6955938657,46034.5128621886,47688.9910338361,48092.2037620596,48037.4691167752,47701.9176580098,46070.1561255642,47113.1692590836,47329.0985692019,45448.9498359647,45133.030691615,46810.9912670262,46228.3477358832,44593.2899031653,45211.4715174291,NA,NA,NA,NA
"93","WI","FIA_forest",63697.075464604,65499.4069496279,66212.0731536773,62836.1286641657,67575.0990302867,65331.3067285346,67954.0568398157,65749.4287106688,65307.0614231024,68589.3147468807,67637.1209914708,70066.2517071105,70580.2159534267,68456.4227706727,68854.9323135622,68518.4216869349,67091.5599560164,69051.3736283617,70023.9493537299,68963.5655514517,69003.9981089488,68720.4885747723,NA,NA,NA,NA
"94","WI","FIA_timberland",61361.317816554,63413.6373635451,64099.8241685368,61649.7010772308,64916.0712299507,63749.5307996734,65909.0981800873,63363.4861737046,63994.0238328861,65534.4979444065,65889.2896035311,67658.9375922231,68408.5742102035,66934.0899362634,65206.186790235,66815.4591269357,65167.4787707443,66629.8400766486,67204.5024190317,67142.1430147897,67079.9245472666,65218.5623819736,NA,NA,NA,NA
"95","WY","FIA_forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40585.5791540889,43354.8502084952,42413.1141584415,42453.0375313171,41880.6988260402,41061.8265305302,40821.1275367077,41589.4765714186,694.32786392,694.32786392,NA,NA,NA,NA,NA
"96","WY","FIA_timberland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20819.981617012,22795.4644674093,23832.0829238304,19888.8488588454,21604.6571663263,23009.1151259691,22352.288072274,20979.974338166,694.32786392,694.32786392,NA,NA,NA,NA,NA
