"dataset_id","state","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"MODIS_2_UMD","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41238.312745,41111.897058,41535.833333,43163.198039,43134.309803,43710.138235,41288.938235,40033.549019,42489.334313,41546.261764,40788.412745,38994.778431,40751.549019,39644.219607,37321.357843,38093.07745,38913.914705,39766.793137,40250.140196,40961.433333,41688.932352,NA
"MODIS_3_LAI","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41238.312745,41111.897058,41535.833333,43163.198039,43134.309803,43710.138235,41288.938235,40033.549019,42489.334313,41546.261764,40788.412745,38994.778431,40751.549019,39644.219607,37321.357843,38093.07745,38913.914705,39766.793137,40250.140196,40961.433333,41688.932352,NA
"MODIS_4_BGC","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84108.779411,84620.32745,83435.023529,85328.992156,85445.108823,87227.165686,86733.97647,85177.185294,87036.013725,84652.558823,85600.297058,86230.588235,86750.096078,86129.397058,85609.011764,85780.710784,86580.948039,87522.209803,87469.456862,87983.066666,87926.25098,NA
"MODIS_5_PFT","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84108.529411,84620.32745,83435.023529,85328.992156,85445.108823,87227.165686,86733.97647,85177.185294,87036.013725,84652.558823,85600.297058,86230.588235,86750.096078,86129.397058,85609.011764,85780.710784,86580.948039,87522.209803,87469.456862,87983.066666,87926.25098,NA
"NLCD_canopy_10","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64369.21662,NA,NA,NA,NA,64363.362102,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61038.305445,NA,NA,NA,NA,61031.114202,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51223.977907,NA,NA,NA,NA,50857.161074,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40374.675737,NA,NA,NA,NA,38778.747642,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40206.624219,NA,NA,NA,NA,38859.180265,NA,NA,NA,NA,NA,NA
"NLCD_forest","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55347.829263,NA,NA,54937.249874,NA,54565.790749,NA,54378.737569,NA,NA,54397.587236,NA,54660.985545,NA,NA,54949.192888,NA,NA,55152.912243,NA,55219.000034,NA
"NLCD_forest_woodywet","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56611.275804,NA,NA,56196.99067,NA,55820.484017,NA,55639.879027,NA,NA,55651.805311,NA,55924.80487,NA,NA,56213.665097,NA,NA,56404.689077,NA,56469.232545,NA
"NRI_total","KY",NA,NA,42917.8470254958,NA,NA,NA,NA,43213.2739781465,NA,NA,NA,NA,43395.3864832052,NA,NA,NA,NA,43083.771752327,NA,NA,NA,NA,43095.9125859976,NA,NA,NA,NA,43346.8231485229,NA,NA,NA,NA,44407.1226224201,NA,NA,NA,NA,NA
"NRI_grazed","KY",NA,NA,4338.32456495346,NA,NA,NA,NA,4484.0145690004,NA,NA,NA,NA,3735.32982598138,NA,NA,NA,NA,3294.21286928369,NA,NA,NA,NA,2970.45730473492,NA,NA,NA,NA,2804.53257790368,NA,NA,NA,NA,2792.3917442331,NA,NA,NA,NA,NA
"NRI_notgrazed","KY",NA,NA,38579.5224605423,NA,NA,NA,NA,38729.2594091461,NA,NA,NA,NA,39660.0566572238,NA,NA,NA,NA,39789.5588830433,NA,NA,NA,NA,40125.4552812626,NA,NA,NA,NA,40542.2905706192,NA,NA,NA,NA,41614.730878187,NA,NA,NA,NA,NA
"DW_trees_annual_mode","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28722.895103,29090.394125,29849.326644,29271.436999,30367.35087,29274.39526
"DW_trees_gs_mode","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33639.851871,32939.948863,31998.070464,32489.205124,34072.242083,32534.991706
"DW_trees_prob_10","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43940.708097,41501.230532,42359.598191,44513.098441,44199.721204,40444.403595
"DW_trees_prob_25","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28999.19229,28441.676204,29149.866311,29688.489539,30092.322345,28976.780075
"DW_trees_prob_50","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18094.431063,16578.458164,18866.246787,19788.255316,19756.890094,17798.148178
"ESA_trees","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29291.309926,30189.362386,NA
"ESRI_2020_trees","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24169.560735,NA,NA
"ESRI_annual_trees","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23365.574864,24124.777972,23635.060145,23986.219775,23977.860878,23977.860878
"Hansen_GFC","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16857.090814,16852.313968,16848.795482,16845.138096,16836.981601,16829.953095,16821.792197,16811.991768,16802.276041,16793.113968,16786.23175,16775.152693,16759.103377,16741.579081,16729.954729,16718.148475,16696.58997,16669.678239,16652.500221,16637.606404,16621.979672,16606.473426,NA
"LCMAP_trees","IN",21830.624643,21862.045528,21883.155187,21911.680115,21951.978303,21996.673238,22013.062965,22032.191385,22045.419529,22057.147027,22071.514902,22081.393658,22090.235022,22096.279838,22096.823611,22128.996483,22144.762842,22153.183634,22163.450347,22166.945509,22166.487645,22157.090403,22150.655142,22150.543545,22150.609612,22151.085603,22125.954963,22124.912008,22121.06119,22112.248415,22106.062581,22098.343616,22082.701672,22067.564749,22058.101196,22046.220444,22030.29661,NA
"LCMAP_trees_woodywet","IN",22608.35316,22640.25655,22661.846805,22690.90261,22732.461878,22778.406624,22795.963651,22815.75505,22829.294594,22841.268688,22855.875377,22865.939481,22874.942844,22881.164784,22881.875057,22915.893543,22932.225102,22940.700441,22952.094303,22955.655289,22954.890441,22944.726698,22937.252883,22936.31509,22935.028023,22934.742614,22908.389043,22906.875917,22902.322062,22892.239436,22885.249115,22876.357687,22859.317143,22842.690469,22831.883879,22818.789028,22801.477665,NA
"LCMS_all_trees_mixes","IN",25422.874637,25615.690542,25712.025084,25811.203736,26028.815696,26208.757341,26358.176318,26546.41321,26692.102997,26821.36255,26943.41413,27030.2676,27137.873869,27225.2262,27292.072828,27397.67832,27543.00781,27678.307591,27769.966581,27864.04681,27957.452968,28052.595031,28120.866476,28228.32325,28316.828163,28381.613788,28376.299334,28403.001564,28472.712547,28508.354703,28583.54382,28593.924225,28584.060751,28639.915238,28749.815435,28932.312472,29097.552476,29416.79401
"LCMS_forest","IN",24282.152435,24669.284163,24606.206929,24602.333509,24739.925781,24835.475382,24911.648572,25049.237777,25117.842667,25191.059467,25254.007972,25285.939443,25360.624948,25399.775124,25448.874801,25505.808285,25595.050492,25663.819214,25727.760148,25771.130781,25833.971103,25893.352849,25952.816862,26039.688165,26101.134561,26160.106958,26162.488471,26213.222767,26291.009904,26331.030568,26430.061157,26493.820743,26534.855587,26645.887715,26790.378582,26990.168749,27223.28826,27944.568592
"LCMS_trees","IN",24331.56427,24479.055963,24551.943208,24623.502617,24813.004771,24976.44553,25112.523074,25292.815867,25424.293164,25529.202105,25622.127875,25674.838711,25749.348719,25804.008815,25829.99905,25894.336909,25993.169791,26090.131171,26166.745768,26235.075705,26300.455309,26367.414137,26412.597349,26481.429818,26539.581928,26574.337951,26541.179099,26521.742442,26530.128829,26553.209417,26615.026718,26611.61131,26587.809825,26640.898203,26750.552301,26944.842158,27143.264922,27512.981717
"LCMS_trees_shrubs_mix","IN",24331.57327,24479.058663,24551.944108,24623.503517,24813.005671,24976.44643,25112.523974,25292.817667,25424.294064,25529.204805,25622.129675,25674.840511,25749.351419,25804.012415,25830.00085,25894.340509,25993.172491,26090.132971,26166.745768,26235.076605,26300.455309,26367.415937,26412.598249,26481.430718,26539.582828,26574.338851,26541.179099,26521.744242,26530.128829,26553.212117,26615.032118,26611.61671,26587.815225,26640.904503,26750.561301,26944.850258,27143.275722,27512.995217
"MODIS_1_IGBP","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10278.562745,9630.318627,9526.270588,9858.368627,10220.007843,10608.62647,9724.922549,9651.981372,9809.788235,8960.716666,9062.518627,8237.122549,8454.872549,8232.399999,7752.515686,8292.47745,8560.379411,9093.649019,9236.256862,9482.060784,9710.821568,NA
"MODIS_2_UMD","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10286.062745,9631.068627,9526.520588,9858.368627,10220.007843,10608.62647,9724.922549,9651.981372,9810.038235,8960.966666,9062.518627,8237.122549,8454.872549,8232.399999,7752.515686,8292.47745,8560.379411,9093.649019,9236.256862,9482.060784,9710.821568,NA
"MODIS_3_LAI","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10286.062745,9631.068627,9526.520588,9858.368627,10220.007843,10608.62647,9724.922549,9651.981372,9810.038235,8960.966666,9062.518627,8237.122549,8454.872549,8232.399999,7752.515686,8292.47745,8560.379411,9093.649019,9236.256862,9482.060784,9710.821568,NA
"MODIS_4_BGC","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25424.804901,24000.682352,23310.273529,22924.495098,23379.048039,23438.989215,23378.833333,23021.679411,23569.684313,23089.07647,23190.793137,23265.364705,23008.728431,22407.369607,22191.132352,22714.784313,23380.795098,24096.437254,24023.054901,23670.596078,23817.930392,NA
"MODIS_5_PFT","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25424.804901,24000.682352,23310.273529,22924.495098,23379.048039,23438.989215,23378.833333,23021.679411,23569.684313,23089.07647,23190.793137,23265.364705,23008.728431,22407.369607,22191.132352,22714.784313,23380.795098,24096.437254,24023.054901,23670.596078,23817.930392,NA
"NLCD_canopy_10","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27204.653442,NA,NA,NA,NA,27130.905035,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24728.434867,NA,NA,NA,NA,24636.211545,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17206.154375,NA,NA,NA,NA,16958.700695,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4570.632483,NA,NA,NA,NA,4502.918311,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11502.705551,NA,NA,NA,NA,11378.744583,NA,NA,NA,NA,NA,NA
"NLCD_forest","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21201.312525,NA,NA,21140.481818,NA,21066.192748,NA,21055.40101,NA,NA,21048.841838,NA,21108.842371,NA,NA,21109.175654,NA,NA,21093.653138,NA,21076.25166,NA
"NLCD_forest_woodywet","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23380.173296,NA,NA,23328.218403,NA,23244.097471,NA,23241.55093,NA,NA,23228.070917,NA,23306.435283,NA,NA,23307.049676,NA,NA,23290.677949,NA,23271.282183,NA
"NRI_total","IN",NA,NA,15491.7037636584,NA,NA,NA,NA,15503.844597329,NA,NA,NA,NA,15459.3282072036,NA,NA,NA,NA,15592.8773775799,NA,NA,NA,NA,15738.5673816269,NA,NA,NA,NA,15868.0696074464,NA,NA,NA,NA,15908.539053015,NA,NA,NA,NA,NA
"NRI_grazed","IN",NA,NA,1776.60866046135,NA,NA,NA,NA,1768.51477134763,NA,NA,NA,NA,1723.99838122218,NA,NA,NA,NA,1193.84864427357,NA,NA,NA,NA,890.327802509106,NA,NA,NA,NA,772.966410360178,NA,NA,NA,NA,740.590853905302,NA,NA,NA,NA,NA
"NRI_notgrazed","IN",NA,NA,13715.0951031971,NA,NA,NA,NA,13735.3298259814,NA,NA,NA,NA,13735.3298259814,NA,NA,NA,NA,14399.0287333064,NA,NA,NA,NA,14848.2395791178,NA,NA,NA,NA,15095.1031970862,NA,NA,NA,NA,15167.9481991097,NA,NA,NA,NA,NA
"FIA_forest","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91680.4174144385,91381.7346347815,91188.8806079344,92852.2486202387,93206.134700948,91500.2103937585,93255.2249602761,92329.933358306,92106.7562444933,92732.3548779187,93432.4691093135,95935.830773059,91265.0962821056,92917.8148812207,93305.5506856064,90934.7136750281,94565.2466512669,94441.0404396398,93556.8592838561,92587.3578356977,94182.7709087889,93601.6758884752,90804.822252206
"FIA_timberland","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91313.2249456045,91036.8604451537,90749.4688404202,92353.5872619611,92695.118837141,91130.4992857519,93255.2249602761,91636.0327334823,91699.6440563747,92278.3732039655,92942.8912245931,95599.2083939558,91076.7825432666,92917.8148812207,92619.9809382307,90501.4072094771,93983.8086337574,94023.3385744493,93092.7399556502,92371.2628479083,94182.7709087889,93418.389327509,90402.4032167891
"FIA_forest","AZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76206.1847862581,75324.4917605803,73752.7571664612,67296.2440740815,74172.4762904557,73103.337579507,75289.8522504516,73490.5111550153,76671.478967282,76451.0865820113,77966.0595199205,75139.3824244343,72165.4894092219,69749.1092761127,72848.8986224686,67157.1176394939,73936.3041297635,72241.6854448795,78726.3262954177,NA,NA,NA
"FIA_timberland","AZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11350.196343063,10907.0575131949,12639.4805312558,11198.5053708033,11477.777214632,11676.1672795842,13234.6648679968,12037.1477189371,12917.5681109289,13014.2139644343,10613.1138491602,10076.1076311903,11425.0663278893,12310.9550372868,13386.7327798466,8400.53265747505,12070.7553371229,13045.806556841,12781.5643368033,NA,NA,NA
"FIA_forest","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73699.9084241581,NA,73722.3058933988,73010.4348550282,74597.5440048525,75152.6219783191,75470.3155655754,75738.8419721274,76161.7336461125,75965.5069197291,75703.4024109764,76440.5314609164,78211.0402026214,77129.4287578514,76161.709790793,76687.010197622,75919.0998333443,77030.1803805946,76852.7751124537,75916.9339621754,75780.7464159604,75671.8013636261,NA
"FIA_timberland","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71745.4645640074,NA,71518.73977448,70878.1465396474,72918.9471968192,71115.6607478112,73154.7406749033,73436.0015409512,74557.6115836185,73762.088554185,73120.9263286057,74073.084619026,75945.2534716928,75997.0149030778,73605.0780290643,73680.8629594617,73495.9789605927,75114.515447114,75626.4508950472,73599.3558580196,72860.0499731387,73502.0669799678,NA
"FIA_forest","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133007.064600752,135441.613652963,129836.11683833,133091.460553514,135009.603583332,132130.895392028,127175.148823089,130594.877085807,126395.571080489,130559.417320147,118607.210159242,117342.50797218,110373.000102212,115248.74306749,122169.427479803,120580.295929809,117658.853102799,118695.470618456,119535.357445049,NA,NA,NA
"FIA_timberland","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71248.2245509674,67524.7228130258,67705.6305208678,66274.7095596417,66957.6387870815,70161.1627669878,64211.1481416273,66918.1854544438,63769.6357287978,67637.5257797693,65533.9679984075,64191.563749327,59131.3372917756,61051.9662806158,61177.3584897502,60866.787565112,58560.4698933364,59133.2609433985,60590.0555034185,NA,NA,NA
"FIA_forest","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86278.0534724973,92708.2422561706,90572.3558059494,94402.6946217549,90168.1856009768,93424.4574607194,94803.9869724591,94546.5033620981,95374.909958759,92173.0210034198,87476.1242144581,92760.5171781007,91754.6183167575,89374.842535398,88911.2086714147,93608.5083885264,96220.0283772599,93378.367854372,NA,NA,NA
"FIA_timberland","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44773.1549274868,46663.0508474132,43040.5548518951,49107.5475707846,42446.9585436574,43291.7819454633,45516.1925939848,41080.8265339944,43880.3659500211,41281.5233984189,42068.3529169911,45799.2456510874,41710.0504619935,46720.3070001173,39893.1629773754,40219.6852343348,44485.5785743064,40155.1608827691,NA,NA,NA
"FIA_forest","CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6682.64734941214,7283.14024335311,7490.16875211962,6484.8500167627,6805.7177661921,6210.89216567371,6702.69334926378,7530.84550355524,6475.81658975699,7612.27672995522,7388.30380303445,7050.74721791745,6918.84776321822,7394.6990933197,6423.8981167447,8162.60460477503,7073.17163695402,7205.84523844437,6888.31588052807,NA
"FIA_timberland","CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6682.64734941214,6892.77876933956,7222.95431966364,6397.88167098296,6480.06967850724,6176.98703999321,6462.39930692333,7530.84550355524,6475.81658975699,7327.28581582948,7156.57932274647,6682.80700448924,6904.21661005851,7394.6990933197,6423.8981167447,7983.07507312033,7009.74141085159,6861.12033383064,6633.03811900707,NA
"FIA_forest","DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1631.53661111059,1800.11569873648,1486.97817580829,1322.92415276382,1293.82499081134,1250.32304644339,1560.75880464551,1456.05513004596,1512.55108383581,1458.30614122869,1039.15372004562,1271.14773014441,1508.56535839762,1496.31934524561,1359.12964151629,1432.72085897121,1111.65984404082,1200.9817576833,NA
"FIA_timberland","DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443.5776553244,1800.11569873648,1445.82166260665,1322.92415276382,1252.67949559634,1049.66946791559,1510.81959070306,1410.56695631881,1512.55108383581,1458.30614122869,987.500007170087,1126.18033357323,1460.97843819944,1466.16584771646,1359.12964151629,1345.45155706267,1111.65984404082,1149.97631972839,NA
"FIA_forest","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65860.459948904,65576.6722733881,65762.4458332424,NA,68915.579242619,70845.2530321331,NA,72174.8269925773,70696.6837220056,69984.1400697784,70096.9981705353,67470.2198015956,67831.5362523465,68629.3124163015,69899.3177240959,68791.4778184825,67927.0243092766,68348.9597995214,NA,NA,NA
"FIA_timberland","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62204.9844980156,61490.1032137901,62447.6751240389,NA,62051.0167379524,63975.4326348788,NA,63333.5992863276,63523.229705957,62981.3094097072,60690.6705498738,61094.7898765608,60275.2073654219,60924.4786139621,61717.8430637839,58547.7447561323,60195.1598988974,59806.5793521356,NA,NA,NA
"FIA_forest","GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98837.0026687651,102327.897775806,101151.426146381,99836.5815856608,102416.490111838,98923.9582060445,102537.362123248,101769.317891979,100456.512680572,100795.941142903,100775.95683956,99910.4677956551,100304.366583356,99421.5807487682,99830.7596455639,103215.847691875,98057.9095696138,98290.1044328879,98394.7498378224,98933.1000112828,101137.111179438,97827.3814690456,96319.8250013721,97969.5843908504,97054.213748348,NA
"FIA_timberland","GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97830.422523571,100022.939465789,98413.2694757066,97975.0587254517,99966.8361490597,97973.9735709337,100037.387055525,99142.1594246096,97841.1302203909,98960.5265981027,98509.7027929761,98269.0699085503,97652.1222839711,97037.6355511419,98708.1161958651,100519.445667892,95770.6944457206,95641.4997201311,95715.5273688138,98005.4508785993,98381.2080384273,95771.4060232959,94871.3366804512,95325.5535125742,95983.0110529064,NA
"FIA_forest","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88201.0822397821,85885.2807967104,86947.5765041356,88126.4068260654,83181.4977625562,87383.7257736841,86142.6020964069,89971.4542900351,88643.9865649357,84815.638368818,87635.6969057758,88392.2117535606,88042.0361412905,88274.3653069129,84701.6774594575,84556.0705696863,NA,NA,NA
"FIA_timberland","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65504.5192798287,62878.8745420468,68585.9293154063,70543.9636327153,63987.9275228361,66282.6735733654,71594.5992210031,69143.5744665375,70892.0536125772,65928.5817238606,65765.8042275376,66710.1134009755,65851.109889798,69568.0988820589,62920.5155624719,65290.9664254526,NA,NA,NA
"FIA_forest","IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17475.6513709431,16533.0835405553,18359.2129875964,19050.1207744018,19855.8082294909,20010.7315736465,14391.2615448147,13147.6453752067,19921.6803757484,19759.2361849924,19338.7551821412,19572.9279216885,18946.0830821246,18849.0555928294,19820.1384246048,20838.2493641378,18843.1244844432,20107.2045240539,18268.5232554726,18307.6763088777,20373.4596202277,NA
"FIA_timberland","IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16587.2821209786,15655.7281718561,17030.0494196154,18121.2063648372,18273.856252013,18883.2985147418,13233.4633842614,12463.6296346662,18769.0059659741,18193.7982580506,18204.6372559027,18024.8191089374,17770.5412051749,17980.8552975521,18859.7590710798,19356.9211398163,18170.1554537891,18346.7968395995,16944.2448432979,17004.5068441652,18918.3524431207,NA
"FIA_forest","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17913.218092049,18180.3580432717,18274.5738611511,18138.2801593726,18071.3179686414,18906.9649159341,20524.1074083425,19157.955349128,18217.650235515,16467.2564368866,19502.223955258,20639.4498276056,20093.1166869808,19057.9831875081,18439.94707394,18490.929790819,20220.5920391181,19285.7557541655,20600.9634683844,19647.0122897899,17949.3945628821,18946.0119162444,18296.0756647189,NA
"FIA_timberland","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17519.5371385814,17962.3369933497,17474.0052797186,17561.4670032652,17385.0308184392,18340.4160845983,20053.4502893388,18370.530533868,17658.7359463608,16092.2877699161,18865.2094532873,20176.4276142302,19205.7555053307,18399.3112011268,17655.9596120388,17952.0888694722,19712.0543044294,18956.9113179354,19587.2742192561,19139.5885287092,17614.8764885428,18133.4388983642,17793.8411385928,NA
"FIA_forest","IA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9565.50852951276,10037.8886598186,10934.9371342524,12063.60848032,10579.7306850829,11476.5716851637,12857.0102351436,12470.0001627115,11318.3040157114,8683.20424250612,11552.374110261,12136.805785631,12197.6307928423,10674.2271384026,11799.4157592142,10386.7055196331,10444.6495627481,12662.9808011328,11824.2139506376,11492.2437437973,11244.9349561325,11768.1202820486,10471.2643582234,NA
"FIA_timberland","IA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8962.22377561515,9843.31984680938,10615.9542181434,11638.9527782932,9939.39088001552,10877.1967634741,12353.982417902,11815.735012743,10984.2352838759,8082.69930139153,11048.8633744828,11496.6206717261,11819.5533910871,10400.3498178874,11225.435511271,9930.88764200462,9965.95963432471,12147.6886625873,10831.5993740642,11182.4447167932,10814.6087600353,10980.6204439527,9839.95099355422,NA
"FIA_forest","KS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9070.62135987144,9169.75542822359,8419.68248591062,7422.75130438905,8161.56748207918,9377.79573293476,9585.88313802488,8994.93546084277,7721.65473628645,11455.4902447091,11011.4164130868,11364.1225312077,10059.417643092,8179.58142937968,9356.68369261228,10297.8361231683,11158.2215152559,10162.7286884299,10275.2762601051,11100.4882954822,8746.0530603688,NA
"FIA_timberland","KS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8269.77820039938,8374.68870420176,8328.18040993605,7302.22969402844,7876.87344876563,8120.38493885215,9192.78834424341,8526.64424601533,7495.14361708619,11115.6328560644,10064.4398735125,10715.6781749874,9359.49188892582,7870.6752185731,8987.37010098006,10078.9459091426,9928.84269505959,9167.88402232062,9352.80556307043,10778.7363848222,8439.77004022529,NA
